product_id,product_name,category_id,base_price_kop
663,Филе индейки «Северная ферма» эконом,8,30090
664,Филе индейки «Семейный выбор»,8,15790
665,Филе индейки «Солнечный день»,8,43190
666,Филе индейки «Уральские зори» эконом,8,50590
667,Филе индейки «Утро» премиум,8,41390
668,Филе индейки «Утро» эконом,8,24290
669,Филе индейки «Экономыч»,8,41790
670,Филе индейки «Экономыч» эконом,8,44590
671,Филе куриное «Дары Сибири»,8,56890
672,Филе куриное «Добрый край»,8,24290
673,Филе куриное «Добрый край» премиум,8,30490
674,Филе куриное «Золотая нива»,8,42890
675,Филе куриное «Золотая нива» мини,8,33690
676,Филе куриное «Кама»,8,22290
677,Филе куриное «Кама» фермерский,8,38190
678,Филе куриное «Лугово» премиум,8,40390
679,Филе куриное «Мегаполис» фермерский,8,33990
680,Филе куриное «Премиум Лайн» большая упаковка,8,35590
681,Филе куриное «Приволжье»,8,30090
682,Филе куриное «Родные просторы» эконом,8,55390
683,Филе куриное «Семейный выбор» фермерский,8,24090
684,Филе куриное «Солнечный день» фермерский,8,26890
685,Филе куриное «Уральские зори» мини,8,33090
686,Цыплёнок «Вкусная полка»,8,44890
687,Цыплёнок «Вкусная полка» большая упаковка,8,19490
688,Цыплёнок «Вкусная полка» эконом,8,20890
689,Цыплёнок «Добрый край»,8,16190
690,Цыплёнок «Кама»,8,33390
691,Цыплёнок «Отборное»,8,22290
692,Цыплёнок «Отборное» мини,8,28790
693,Цыплёнок «Отборное» фермерский,8,41590
694,Цыплёнок «Парма» фермерский,8,26390
695,Цыплёнок «Своё»,8,35790
696,Цыплёнок «Уральские зори» эконом,8,29690
697,Цыплёнок «Утро»,8,41790
698,Цыплёнок «Утро» премиум,8,38990
699,Цыплёнок «Экономыч»,8,25890
700,Ветчина «Белый берег» мини,9,20590
701,Ветчина «Вкусная полка» мини,9,30290
702,Ветчина «Золотая нива»,9,28390
703,Ветчина «Кама»,9,15890
704,Ветчина «Лугово» фермерский,9,38490
705,Ветчина «Лугово» эконом,9,25190
706,Ветчина «Мегаполис» эконом,9,17590
707,Ветчина «Отборное»,9,39390
708,Ветчина «Приволжье» большая упаковка,9,32390
709,Ветчина «Своё» премиум,9,16690
710,Ветчина «Своё» эконом,9,48390
711,Ветчина «Северная ферма» мини,9,32690
712,Ветчина «Семейный выбор»,9,25890
713,Ветчина «Семейный выбор» большая упаковка,9,45390
714,Ветчина «Солнечный день»,9,27490
715,Ветчина «Уральские зори»,9,25690
716,Колбаса докторская «Белый берег» большая упаковка,9,20590
717,Колбаса докторская «Белый берег» эконом,9,31890
718,Колбаса докторская «Вкусная полка» эконом,9,30690
719,Колбаса докторская «Добрый край» фермерский,9,26090
720,Колбаса докторская «Кама» мини,9,19690
721,Колбаса докторская «Кама» фермерский,9,27190
722,Колбаса докторская «Лугово»,9,25390
723,Колбаса докторская «Мегаполис»,9,16290
724,Колбаса докторская «Мегаполис» фермерский,9,15490
725,Колбаса докторская «Отборное»,9,31690
726,Колбаса докторская «Парма» мини,9,10490
727,Колбаса докторская «Премиум Лайн» премиум,9,27890
728,Колбаса докторская «Северная ферма» большая упаковка,9,21990
729,Колбаса докторская «Семейный выбор» премиум,9,41090
730,Колбаса докторская «Солнечный день» большая упаковка,9,21890
731,Колбаса докторская «Уральские зори»,9,32790
732,Колбаса докторская «Уральские зори» фермерский,9,22590
733,Колбаса докторская «Утро»,9,27090
734,Колбаса докторская «Утро» большая упаковка,9,33590
735,Колбаса докторская «Утро» эконом,9,22090
736,Колбаса докторская «Экономыч» фермерский,9,36890
737,Сардельки «Вкусная полка» премиум,9,18390
738,Сардельки «Вкусная полка» фермерский,9,28790
739,Сардельки «Дары Сибири»,9,35890
740,Сардельки «Дары Сибири» большая упаковка,9,32790
741,Сардельки «Добрый край»,9,50790
742,Сардельки «Добрый край» эконом,9,19890
743,Сардельки «Золотая нива»,9,15990
744,Сардельки «Парма»,9,18390
745,Сардельки «Парма» эконом,9,32790
746,Сардельки «Премиум Лайн» премиум,9,30890
747,Сардельки «Приволжье» мини,9,26890
748,Сардельки «Приволжье» премиум,9,17590
749,Сардельки «Родные просторы» большая упаковка,9,33990
750,Сардельки «Своё»,9,16890
751,Сардельки «Своё» большая упаковка,9,38990
752,Сардельки «Своё» фермерский,9,70690
753,Сардельки «Северная ферма»,9,29590
754,Сардельки «Солнечный день» фермерский,9,31890
755,Сардельки «Солнечный день» эконом,9,21890
756,Сардельки «Уральские зори»,9,13790
757,Сардельки «Утро»,9,21090
758,Сардельки «Утро» премиум,9,17690
759,Сардельки «Экономыч» большая упаковка,9,15690
760,Сервелат «Вкусная полка» фермерский,9,47490
761,Сервелат «Кама» большая упаковка,9,28590
762,Сервелат «Кама» эконом,9,29690
763,Сервелат «Лугово» мини,9,23290
764,Сервелат «Мегаполис» мини,9,24490
765,Сервелат «Отборное»,9,36390
766,Сервелат «Отборное» мини,9,25690
767,Сервелат «Парма»,9,31290
768,Сервелат «Парма» фермерский,9,24290
769,Сервелат «Приволжье»,9,23090
770,Сервелат «Родные просторы» мини,9,15890
771,Сервелат «Родные просторы» премиум,9,12990
772,Сервелат «Северная ферма» премиум,9,23690
773,Сервелат «Семейный выбор» мини,9,26490
774,Сервелат «Солнечный день»,9,16590
775,Сервелат «Уральские зори»,9,25690
776,Сервелат «Утро» эконом,9,26490
777,Сосиски молочные «Вкусная полка» большая упаковка,9,12190
778,Сосиски молочные «Вкусная полка» мини,9,18890
779,Сосиски молочные «Добрый край»,9,29990
780,Сосиски молочные «Золотая нива» большая упаковка,9,29790
781,Сосиски молочные «Золотая нива» премиум,9,17390
782,Сосиски молочные «Парма»,9,27490
783,Сосиски молочные «Премиум Лайн» большая упаковка,9,37190
784,Сосиски молочные «Приволжье»,9,34090
785,Сосиски молочные «Приволжье» эконом,9,25090
786,Сосиски молочные «Родные просторы» большая упаковка,9,22090
787,Сосиски молочные «Северная ферма» мини,9,20890
788,Сосиски молочные «Семейный выбор» фермерский,9,30590
789,Сосиски молочные «Солнечный день»,9,27790
790,Сосиски молочные «Солнечный день» большая упаковка,9,32390
791,Сосиски молочные «Уральские зори»,9,27190
792,Сосиски молочные «Утро» эконом,9,34590
793,Крабовые палочки «Вкусная полка»,10,55590
794,Крабовые палочки «Дары Сибири»,10,65690
795,Крабовые палочки «Добрый край» мини,10,40590
796,Крабовые палочки «Кама»,10,38390
797,Крабовые палочки «Лугово» мини,10,52390
798,Крабовые палочки «Лугово» эконом,10,55690
799,Крабовые палочки «Мегаполис»,10,38690
800,Крабовые палочки «Мегаполис» премиум,10,59290
801,Крабовые палочки «Мегаполис» эконом,10,63390
802,Крабовые палочки «Парма» фермерский,10,70690
803,Крабовые палочки «Премиум Лайн» большая упаковка,10,83890
804,Крабовые палочки «Северная ферма» фермерский,10,33190
805,Крабовые палочки «Семейный выбор»,10,45190
806,Крабовые палочки «Солнечный день» большая упаковка,10,45190
807,Крабовые палочки «Уральские зори»,10,43490
808,Креветки «Кама» мини,10,35890
809,Креветки «Лугово» премиум,10,26790
810,Креветки «Отборное» фермерский,10,46490
811,Креветки «Парма»,10,34390
812,Креветки «Приволжье»,10,46390
813,Креветки «Приволжье» мини,10,34090
814,Креветки «Родные просторы» премиум,10,30590
815,Креветки «Северная ферма» мини,10,48790
816,Креветки «Солнечный день»,10,47390
817,Креветки «Солнечный день» премиум,10,55090
818,Креветки «Экономыч» большая упаковка,10,96690
819,Минтай «Вкусная полка» большая упаковка,10,49590
820,Минтай «Вкусная полка» премиум,10,53290
821,Минтай «Добрый край»,10,30890
822,Минтай «Золотая нива» мини,10,28690
823,Минтай «Мегаполис»,10,78290
824,Минтай «Парма» эконом,10,32590
825,Минтай «Премиум Лайн»,10,31190
826,Минтай «Своё»,10,44390
827,Минтай «Солнечный день»,10,43590
828,Минтай «Экономыч»,10,32790
829,Минтай «Экономыч» эконом,10,40390
830,Скумбрия «Вкусная полка» фермерский,10,69190
831,Скумбрия «Вкусная полка» эконом,10,33890
832,Скумбрия «Дары Сибири»,10,27590
833,Скумбрия «Добрый край» фермерский,10,62590
834,Скумбрия «Золотая нива» большая упаковка,10,53490
835,Скумбрия «Лугово»,10,36190
836,Скумбрия «Мегаполис»,10,25890
837,Скумбрия «Мегаполис» мини,10,34690
838,Скумбрия «Отборное» большая упаковка,10,44090
839,Скумбрия «Отборное» мини,10,67690
840,Скумбрия «Парма» эконом,10,31290
841,Скумбрия «Приволжье»,10,43690
842,Скумбрия «Приволжье» фермерский,10,56990
843,Скумбрия «Родные просторы» эконом,10,19590
844,Сёмга «Белый берег»,10,64590
845,Сёмга «Белый берег» мини,10,29690
846,Сёмга «Дары Сибири»,10,50490
847,Сёмга «Дары Сибири» эконом,10,49090
848,Сёмга «Добрый край» большая упаковка,10,65790
849,Сёмга «Лугово»,10,54590
850,Сёмга «Лугово» эконом,10,19590
851,Сёмга «Мегаполис»,10,34190
852,Сёмга «Отборное» премиум,10,47190
853,Сёмга «Парма» премиум,10,41990
854,Сёмга «Родные просторы» мини,10,53190
855,Сёмга «Родные просторы» премиум,10,59290
856,Сёмга «Своё» фермерский,10,55690
857,Сёмга «Северная ферма» эконом,10,41690
858,Сёмга «Экономыч»,10,23590
859,Капуста белокочанная «Белый берег» премиум,11,8490
860,Капуста белокочанная «Дары Сибири»,11,7190
861,Капуста белокочанная «Добрый край»,11,7290
862,Капуста белокочанная «Добрый край» большая упаковка,11,9490
863,Капуста белокочанная «Золотая нива»,11,10390
864,Капуста белокочанная «Золотая нива» мини,11,6190
865,Капуста белокочанная «Лугово»,11,8590
866,Капуста белокочанная «Мегаполис» большая упаковка,11,4190
867,Капуста белокочанная «Мегаполис» эконом,11,9190
868,Капуста белокочанная «Парма»,11,11090
869,Капуста белокочанная «Парма» большая упаковка,11,7690
870,Капуста белокочанная «Премиум Лайн» большая упаковка,11,16090
871,Капуста белокочанная «Приволжье»,11,6190
872,Капуста белокочанная «Родные просторы» премиум,11,9190
873,Капуста белокочанная «Своё» премиум,11,8390
874,Капуста белокочанная «Утро» мини,11,8190
875,Капуста белокочанная «Экономыч»,11,8190
876,Капуста белокочанная «Экономыч» фермерский,11,8790
877,Капуста белокочанная «Экономыч» эконом,11,11390
878,Картофель «Белый берег» премиум,11,13790
879,Картофель «Белый берег» фермерский,11,8490
880,Картофель «Вкусная полка» фермерский,11,11290
881,Картофель «Добрый край» фермерский,11,6590
882,Картофель «Золотая нива»,11,11090
883,Картофель «Кама» эконом,11,6490
884,Картофель «Лугово»,11,12490
885,Картофель «Отборное»,11,18390
886,Картофель «Парма»,11,8090
887,Картофель «Парма» большая упаковка,11,3890
888,Картофель «Парма» премиум,11,6990
889,Картофель «Премиум Лайн» эконом,11,13090
890,Картофель «Приволжье» мини,11,10290
891,Картофель «Родные просторы» большая упаковка,11,9290
892,Картофель «Родные просторы» премиум,11,12090
893,Картофель «Своё»,11,10090
894,Картофель «Своё» премиум,11,12990
895,Картофель «Своё» эконом,11,11690
896,Картофель «Солнечный день» фермерский,11,14490
897,Картофель «Солнечный день» эконом,11,9590
898,Картофель «Уральские зори»,11,11690
899,Картофель «Утро» большая упаковка,11,7590
900,Картофель «Утро» премиум,11,6890
901,Картофель «Утро» фермерский,11,15390
902,Картофель «Экономыч»,11,9190
903,Картофель «Экономыч» мини,11,11290
904,Картофель «Экономыч» фермерский,11,8890
905,Лук репчатый «Белый берег» премиум,11,6890
906,Лук репчатый «Вкусная полка»,11,8490
907,Лук репчатый «Вкусная полка» большая упаковка,11,14090
908,Лук репчатый «Вкусная полка» мини,11,10290
909,Лук репчатый «Дары Сибири» фермерский,11,4690
910,Лук репчатый «Добрый край» премиум,11,7890
911,Лук репчатый «Золотая нива»,11,15890
912,Лук репчатый «Кама»,11,7890
913,Лук репчатый «Мегаполис» мини,11,4490
914,Лук репчатый «Отборное»,11,16490
915,Лук репчатый «Северная ферма»,11,10790
916,Лук репчатый «Северная ферма» большая упаковка,11,8290
917,Лук репчатый «Семейный выбор» большая упаковка,11,7490
918,Лук репчатый «Семейный выбор» премиум,11,12390
919,Лук репчатый «Уральские зори» мини,11,6990
920,Лук репчатый «Утро» большая упаковка,11,12690
921,Лук репчатый «Утро» фермерский,11,10290
922,Лук репчатый «Экономыч»,11,9290
923,Морковь «Белый берег»,11,8890
924,Морковь «Вкусная полка» эконом,11,7990
925,Морковь «Дары Сибири»,11,12290
926,Морковь «Дары Сибири» премиум,11,6290
927,Морковь «Добрый край» фермерский,11,4790
928,Морковь «Золотая нива» большая упаковка,11,10490
929,Морковь «Мегаполис»,11,10590
930,Морковь «Отборное» фермерский,11,10090
931,Морковь «Приволжье» мини,11,9790
932,Морковь «Северная ферма» премиум,11,7590
933,Морковь «Северная ферма» эконом,11,11190
934,Морковь «Семейный выбор» эконом,11,8390
935,Морковь «Уральские зори»,11,7190
936,Морковь «Утро» большая упаковка,11,7590
937,Морковь «Экономыч»,11,17190
938,Огурцы «Белый берег»,11,4590
939,Огурцы «Дары Сибири» мини,11,10090
940,Огурцы «Золотая нива»,11,4690
941,Огурцы «Золотая нива» большая упаковка,11,8190
942,Огурцы «Кама» мини,11,7290
943,Огурцы «Лугово»,11,4090
944,Огурцы «Лугово» фермерский,11,9690
945,Огурцы «Мегаполис» мини,11,7390
946,Огурцы «Отборное»,11,4090
947,Огурцы «Родные просторы» большая упаковка,11,11390
948,Огурцы «Родные просторы» мини,11,13990
949,Огурцы «Родные просторы» фермерский,11,14290
950,Огурцы «Северная ферма» большая упаковка,11,9590
951,Огурцы «Семейный выбор» мини,11,8590
952,Огурцы «Семейный выбор» эконом,11,13490
953,Огурцы «Утро»,11,15290
954,Огурцы «Экономыч»,11,12590
955,Огурцы «Экономыч» эконом,11,6090
956,Помидоры «Белый берег» фермерский,11,9090
957,Помидоры «Вкусная полка» премиум,11,9890
958,Помидоры «Дары Сибири»,11,4490
959,Помидоры «Дары Сибири» мини,11,9990
960,Помидоры «Золотая нива» мини,11,18790
961,Помидоры «Кама»,11,10590
962,Помидоры «Кама» фермерский,11,14190
963,Помидоры «Лугово» фермерский,11,9090
964,Помидоры «Мегаполис»,11,8290
965,Помидоры «Мегаполис» большая упаковка,11,9690
966,Помидоры «Отборное»,11,6390
967,Помидоры «Парма» большая упаковка,11,6090
968,Помидоры «Премиум Лайн» премиум,11,13190
969,Помидоры «Приволжье»,11,13690
970,Помидоры «Родные просторы» премиум,11,5990
971,Помидоры «Своё»,11,11890
972,Помидоры «Своё» мини,11,8190
973,Помидоры «Своё» фермерский,11,9590
974,Помидоры «Северная ферма»,11,9990
975,Помидоры «Семейный выбор»,11,11990
976,Помидоры «Уральские зори»,11,8690
977,Помидоры «Утро»,11,13890
978,Помидоры «Утро» большая упаковка,11,9490
979,Апельсины «Белый берег» фермерский,12,19590
980,Апельсины «Белый берег» эконом,12,17090
981,Апельсины «Вкусная полка» большая упаковка,12,12890
982,Апельсины «Дары Сибири» фермерский,12,13190
983,Апельсины «Добрый край» премиум,12,12090
984,Апельсины «Добрый край» эконом,12,35190
985,Апельсины «Золотая нива»,12,16990
986,Апельсины «Мегаполис» большая упаковка,12,11890
987,Апельсины «Отборное»,12,16490
988,Апельсины «Парма» большая упаковка,12,9790
989,Апельсины «Приволжье»,12,23690
990,Апельсины «Родные просторы» мини,12,11090
991,Апельсины «Своё»,12,16690
992,Апельсины «Северная ферма» мини,12,20290
993,Апельсины «Семейный выбор» большая упаковка,12,15990
994,Апельсины «Уральские зори» фермерский,12,14490
995,Апельсины «Экономыч»,12,14090
996,Апельсины «Экономыч» большая упаковка,12,13690
997,Апельсины «Экономыч» фермерский,12,11390
998,Бананы «Белый берег»,12,11990
999,Бананы «Вкусная полка» мини,12,23490
1000,Бананы «Дары Сибири»,12,13490
1001,Бананы «Добрый край» большая упаковка,12,10590
1002,Бананы «Добрый край» эконом,12,11690
1003,Бананы «Кама» большая упаковка,12,20590
1004,Бананы «Мегаполис» премиум,12,17690
1005,Бананы «Отборное»,12,16990
1006,Бананы «Отборное» большая упаковка,12,12790
1007,Бананы «Парма» эконом,12,17090
1008,Бананы «Приволжье» большая упаковка,12,11190
1009,Бананы «Приволжье» премиум,12,12790
1010,Бананы «Родные просторы» мини,12,19690
1011,Бананы «Родные просторы» фермерский,12,18990
1012,Бананы «Своё»,12,9890
1013,Бананы «Северная ферма»,12,10390
1014,Бананы «Утро» фермерский,12,14490
1015,Бананы «Экономыч» большая упаковка,12,25590
1016,Виноград «Вкусная полка»,12,7190
1017,Виноград «Дары Сибири»,12,15390
1018,Виноград «Добрый край» премиум,12,8590
1019,Виноград «Золотая нива» премиум,12,11190
1020,Виноград «Кама» фермерский,12,12290
1021,Виноград «Лугово»,12,12090
1022,Виноград «Мегаполис» большая упаковка,12,11590
1023,Виноград «Мегаполис» фермерский,12,13990
1024,Виноград «Отборное»,12,11590
1025,Виноград «Парма» мини,12,8390
1026,Виноград «Приволжье» большая упаковка,12,18390
1027,Виноград «Своё»,12,18190
1028,Виноград «Своё» мини,12,18790
1029,Виноград «Своё» эконом,12,8190
1030,Виноград «Семейный выбор»,12,15490
1031,Виноград «Утро» фермерский,12,17690
1032,Груши «Белый берег»,12,9790
1033,Груши «Белый берег» большая упаковка,12,13990
1034,Груши «Вкусная полка»,12,13390
1035,Груши «Вкусная полка» фермерский,12,26690
1036,Груши «Кама» мини,12,27490
1037,Груши «Лугово»,12,7790
1038,Груши «Отборное»,12,33490
1039,Груши «Парма»,12,10190
1040,Груши «Парма» эконом,12,19690
1041,Груши «Семейный выбор» премиум,12,19690
1042,Груши «Солнечный день» фермерский,12,9890
1043,Груши «Солнечный день» эконом,12,16590
1044,Груши «Уральские зори»,12,13490
1045,Груши «Утро» большая упаковка,12,16990
1046,Груши «Экономыч» эконом,12,15190
1047,Мандарины «Белый берег» фермерский,12,21290
1048,Мандарины «Дары Сибири» премиум,12,14390
1049,Мандарины «Добрый край» премиум,12,13190
1050,Мандарины «Золотая нива»,12,20490
1051,Мандарины «Золотая нива» мини,12,17190
1052,Мандарины «Лугово» мини,12,18090
1053,Мандарины «Лугово» фермерский,12,11090
1054,Мандарины «Мегаполис»,12,9690
1055,Мандарины «Мегаполис» премиум,12,11490
1056,Мандарины «Отборное» фермерский,12,11290
1057,Мандарины «Приволжье» фермерский,12,18390
1058,Мандарины «Родные просторы» большая упаковка,12,19690
1059,Мандарины «Своё»,12,13290
1060,Мандарины «Солнечный день»,12,23090
1061,Мандарины «Солнечный день» мини,12,22590
1062,Мандарины «Солнечный день» премиум,12,15190
1063,Мандарины «Уральские зори»,12,10490
1064,Мандарины «Уральские зори» большая упаковка,12,24290
1065,Мандарины «Утро» премиум,12,13690
1066,Мандарины «Экономыч» мини,12,14590
1067,Мандарины «Экономыч» премиум,12,12390
1068,Яблоки «Белый берег» эконом,12,10290
1069,Яблоки «Дары Сибири»,12,8390
1070,Яблоки «Дары Сибири» большая упаковка,12,17490
1071,Яблоки «Дары Сибири» эконом,12,10590
1072,Яблоки «Добрый край» большая упаковка,12,40790
1073,Яблоки «Золотая нива» мини,12,9590
1074,Яблоки «Кама»,12,8990
1075,Яблоки «Лугово» эконом,12,16690
1076,Яблоки «Отборное»,12,23890
1077,Яблоки «Парма»,12,14290
1078,Яблоки «Парма» мини,12,17090
1079,Яблоки «Премиум Лайн»,12,7290
1080,Яблоки «Приволжье» большая упаковка,12,10990
1081,Яблоки «Родные просторы»,12,9590
1082,Яблоки «Своё» фермерский,12,7190
1083,Яблоки «Северная ферма»,12,14590
1084,Яблоки «Семейный выбор» большая упаковка,12,6390
1085,Яблоки «Солнечный день»,12,8790
1086,Яблоки «Утро»,12,11590
1087,Яблоки «Утро» большая упаковка,12,10490
1088,Яблоки «Утро» эконом,12,16090
1089,Яблоки «Экономыч»,12,15590
1090,Лук зелёный «Белый берег» фермерский,13,4390
1091,Лук зелёный «Вкусная полка»,13,5990
1092,Лук зелёный «Вкусная полка» эконом,13,7490
1093,Лук зелёный «Золотая нива» фермерский,13,12190
1094,Лук зелёный «Парма»,13,7590
1095,Лук зелёный «Премиум Лайн»,13,11390
1096,Лук зелёный «Премиум Лайн» премиум,13,8790
1097,Лук зелёный «Приволжье»,13,12390
1098,Лук зелёный «Приволжье» фермерский,13,6890
1099,Лук зелёный «Северная ферма»,13,16190
1100,Лук зелёный «Солнечный день»,13,5890
1101,Лук зелёный «Солнечный день» мини,13,5390
1102,Лук зелёный «Уральские зори» эконом,13,4590
1103,Петрушка «Добрый край»,13,15790
1104,Петрушка «Лугово»,13,9290
1105,Петрушка «Лугово» эконом,13,6190
1106,Петрушка «Мегаполис» эконом,13,10790
1107,Петрушка «Отборное»,13,8890
1108,Петрушка «Парма»,13,13890
1109,Петрушка «Парма» эконом,13,4090
1110,Петрушка «Премиум Лайн» большая упаковка,13,6390
1111,Петрушка «Приволжье» фермерский,13,5990
1112,Петрушка «Утро»,13,3490
1113,Петрушка «Утро» фермерский,13,10090
1114,Руккола «Белый берег» большая упаковка,13,6390
1115,Руккола «Белый берег» премиум,13,9090
1116,Руккола «Вкусная полка»,13,15990
1117,Руккола «Вкусная полка» большая упаковка,13,6190
1118,Руккола «Отборное»,13,5990
1119,Руккола «Отборное» большая упаковка,13,7290
1120,Руккола «Премиум Лайн»,13,9890
1121,Руккола «Премиум Лайн» премиум,13,5690
1122,Руккола «Родные просторы»,13,5590
1123,Руккола «Родные просторы» фермерский,13,10090
1124,Руккола «Своё»,13,7990
1125,Руккола «Своё» премиум,13,3390
1126,Руккола «Уральские зори»,13,4590
1127,Руккола «Экономыч» мини,13,11790
1128,Салат листовой «Белый берег» большая упаковка,13,8090
1129,Салат листовой «Вкусная полка»,13,5390
1130,Салат листовой «Дары Сибири»,13,6590
1131,Салат листовой «Добрый край» премиум,13,6990
1132,Салат листовой «Кама» мини,13,9090
1133,Салат листовой «Мегаполис» большая упаковка,13,4390
1134,Салат листовой «Приволжье»,13,5190
1135,Салат листовой «Родные просторы»,13,7690
1136,Салат листовой «Родные просторы» фермерский,13,6790
1137,Салат листовой «Своё» мини,13,8590
1138,Салат листовой «Уральские зори»,13,4590
1139,Салат листовой «Уральские зори» мини,13,7890
1140,Укроп «Белый берег»,13,10290
1141,Укроп «Дары Сибири» фермерский,13,8290
1142,Укроп «Добрый край» мини,13,7290
1143,Укроп «Золотая нива»,13,6790
1144,Укроп «Лугово» мини,13,5190
1145,Укроп «Лугово» премиум,13,6790
1146,Укроп «Отборное»,13,10890
1147,Укроп «Премиум Лайн» фермерский,13,6690
1148,Укроп «Премиум Лайн» эконом,13,5090
1149,Укроп «Приволжье»,13,5890
1150,Укроп «Приволжье» фермерский,13,7490
1151,Укроп «Семейный выбор»,13,6090
1152,Укроп «Семейный выбор» премиум,13,8290
1153,Укроп «Экономыч»,13,8390
1154,Укроп «Экономыч» премиум,13,9590
1155,Укроп «Экономыч» эконом,13,11490
1156,Грецкий орех «Белый берег»,14,27090
1157,Грецкий орех «Вкусная полка» большая упаковка,14,83790
1158,Грецкий орех «Добрый край»,14,26790
1159,Грецкий орех «Добрый край» эконом,14,31690
1160,Грецкий орех «Золотая нива» премиум,14,25190
1161,Грецкий орех «Мегаполис»,14,32990
1162,Грецкий орех «Мегаполис» эконом,14,38890
1163,Грецкий орех «Отборное»,14,27890
1164,Грецкий орех «Парма»,14,53990
1165,Грецкий орех «Премиум Лайн»,14,31490
1166,Грецкий орех «Приволжье» премиум,14,31890
1167,Грецкий орех «Своё»,14,21090
1168,Грецкий орех «Северная ферма»,14,33590
1169,Грецкий орех «Семейный выбор» большая упаковка,14,27690
1170,Грецкий орех «Солнечный день» большая упаковка,14,23390
1171,Грецкий орех «Уральские зори» большая упаковка,14,22090
1172,Грецкий орех «Утро» большая упаковка,14,73890
1173,Грецкий орех «Экономыч» премиум,14,26390
1174,Изюм «Белый берег» эконом,14,17390
1175,Изюм «Вкусная полка»,14,22690
1176,Изюм «Вкусная полка» эконом,14,28490
1177,Изюм «Добрый край»,14,35090
1178,Изюм «Премиум Лайн» большая упаковка,14,35190
1179,Изюм «Родные просторы» мини,14,36690
1180,Изюм «Своё»,14,23090
1181,Изюм «Северная ферма»,14,32690
1182,Изюм «Северная ферма» мини,14,21290
1183,Изюм «Семейный выбор»,14,23290
1184,Изюм «Уральские зори» фермерский,14,20990
1185,Изюм «Экономыч» фермерский,14,19090
1186,Курага «Дары Сибири»,14,42090
1187,Курага «Добрый край»,14,36890
1188,Курага «Добрый край» большая упаковка,14,40790
1189,Курага «Золотая нива» мини,14,29390
1190,Курага «Лугово»,14,38090
1191,Курага «Приволжье» эконом,14,15690
1192,Курага «Семейный выбор»,14,39190
1193,Миндаль «Белый берег»,14,30890
1194,Миндаль «Вкусная полка»,14,36090
1195,Миндаль «Вкусная полка» эконом,14,33090
1196,Миндаль «Дары Сибири» премиум,14,20490
1197,Миндаль «Золотая нива» эконом,14,17190
1198,Миндаль «Лугово»,14,22590
1199,Миндаль «Лугово» большая упаковка,14,35290
1200,Миндаль «Отборное» большая упаковка,14,36890
1201,Миндаль «Парма» фермерский,14,17990
1202,Миндаль «Премиум Лайн» фермерский,14,20590
1203,Миндаль «Родные просторы» большая упаковка,14,22490
1204,Финики «Дары Сибири»,14,25590
1205,Финики «Дары Сибири» премиум,14,17990
1206,Финики «Добрый край» премиум,14,17590
1207,Финики «Добрый край» эконом,14,21790
1208,Финики «Кама» эконом,14,29890
1209,Финики «Приволжье» фермерский,14,19190
1210,Финики «Уральские зори» мини,14,27790
1211,Финики «Утро» мини,14,41990
1212,Финики «Утро» премиум,14,18390
1213,Булгур «Белый берег» большая упаковка,15,14090
1214,Булгур «Дары Сибири»,15,12490
1215,Булгур «Добрый край»,15,5390
1216,Булгур «Золотая нива»,15,8490
1217,Булгур «Кама» фермерский,15,10090
1218,Булгур «Мегаполис»,15,12490
1219,Булгур «Парма» фермерский,15,13090
1220,Булгур «Премиум Лайн»,15,10490
1221,Булгур «Приволжье» большая упаковка,15,11690
1222,Булгур «Приволжье» фермерский,15,9690
1223,Булгур «Родные просторы» большая упаковка,15,7490
1224,Булгур «Родные просторы» мини,15,8690
1225,Булгур «Северная ферма»,15,9590
1226,Булгур «Семейный выбор»,15,9390
1227,Булгур «Солнечный день»,15,4890
1228,Булгур «Уральские зори» мини,15,8290
1229,Булгур «Уральские зори» эконом,15,9690
1230,Булгур «Утро»,15,8590
1231,Булгур «Утро» премиум,15,8690
1232,Булгур «Экономыч»,15,11290
1233,Гречка «Белый берег» большая упаковка,15,6490
1234,Гречка «Белый берег» премиум,15,5390
1235,Гречка «Вкусная полка»,15,8390
1236,Гречка «Добрый край»,15,12390
1237,Гречка «Добрый край» фермерский,15,17090
1238,Гречка «Лугово»,15,12490
1239,Гречка «Мегаполис» мини,15,5690
1240,Гречка «Парма» большая упаковка,15,8790
1241,Гречка «Приволжье» большая упаковка,15,10390
1242,Гречка «Родные просторы» мини,15,10090
1243,Гречка «Своё» мини,15,11490
1244,Гречка «Северная ферма»,15,6890
1245,Гречка «Утро» премиум,15,9690
1246,Овсяные хлопья «Белый берег»,15,10990
1247,Овсяные хлопья «Вкусная полка» эконом,15,12690
1248,Овсяные хлопья «Кама»,15,7190
1249,Овсяные хлопья «Отборное» эконом,15,8390
1250,Овсяные хлопья «Парма»,15,3690
1251,Овсяные хлопья «Премиум Лайн»,15,7590
1252,Овсяные хлопья «Приволжье»,15,7890
1253,Овсяные хлопья «Своё» большая упаковка,15,6590
1254,Овсяные хлопья «Северная ферма»,15,10090
1255,Овсяные хлопья «Солнечный день» мини,15,9290
1256,Овсяные хлопья «Солнечный день» фермерский,15,4290
1257,Овсяные хлопья «Уральские зори»,15,10190
1258,Овсяные хлопья «Уральские зори» мини,15,6890
1259,Овсяные хлопья «Уральские зори» премиум,15,11290
1260,Овсяные хлопья «Экономыч»,15,6090
